loss,auc,val_loss,val_auc
0.4799586534500122,0.8988890647888184,0.3573804795742035,0.9427145719528198
0.3143762946128845,0.9414949417114258,0.3247099220752716,0.9395525455474854
0.2972441017627716,0.9474987387657166,0.3622376620769501,0.9377917647361755
0.2841559946537018,0.9520909190177917,0.34463515877723694,0.938622772693634
0.2815142273902893,0.9533101320266724,0.3392393887042999,0.9335610270500183
0.26732486486434937,0.9575082063674927,0.3258477747440338,0.941220223903656
